ax,ay,az,gx,gy,gz,time
0.000488,0.072754,-1.099121,-30.09033,-9.216309,27.16064,5.531572
0.033203,0.077148,-1.030762,-28.19824,-9.277344,31.18896,5.544858
0.036133,0.079102,-1.00293,-29.1748,-9.94873,31.92139,5.547959
0.010254,0.052734,-0.975586,-38.20801,-17.21191,37.04834,5.561283
0.000488,0.045898,-0.981934,-41.25977,-19.83643,38.20801,5.564395
-0.018555,0.008301,-1.096191,-50.23193,-28.74756,39.61182,5.577736
0.093262,-0.003906,-1.263672,-43.94531,-28.68652,43.45703,5.591042
0.12207,0.012695,-1.28125,-39.61182,-27.83203,45.41016,5.594155
0.171387,0.024902,-1.310547,-17.7002,-24.16992,55.9082,5.607464
0.162109,0.020996,-1.299316,-12.20703,-23.37646,58.34961,5.610571
0.125488,-0.023438,-1.231934,6.469727,-19.34814,64.02588,5.623883
0.10498,-0.041992,-1.200684,21.05713,3.356934,69.51904,5.637173
0.089844,-0.048828,-1.162109,23.80371,10.74219,70.12939,5.640257
0.033203,-0.06543,-0.975098,26.85547,31.86035,69.58008,5.653571
0.009766,-0.04541,-0.922363,25.75684,32.89795,69.51904,5.656655
-0.07959,-0.047852,-0.887207,11.59668,35.09521,68.2373,5.669924
-0.20752,-0.082031,-0.915039,-4.02832,39.97803,60.2417,5.683245
-0.212891,-0.095215,-0.932617,-6.835938,39.67285,57.43408,5.686374
-0.11377,-0.083008,-1.044922,-9.643555,39.85596,46.56982,5.699725
-0.085449,-0.070313,-1.065918,-8.300781,39.55078,45.77637,5.702839
0.020508,-0.085449,-1.097656,1.708984,31.92139,46.63086,5.716159
0.098145,-0.125977,-1.116211,11.16943,25.14648,53.83301,5.729444
0.112305,-0.137695,-1.124023,12.93945,25.26855,55.96924,5.732536
0.103516,-0.144043,-1.118164,18.79883,28.74756,65.36865,5.74583
0.085449,-0.145508,-1.092773,20.01953,27.52686,67.13867,5.748911
0.021484,-0.172363,-1.10498,22.2168,22.70508,70.37354,5.762152
0.013672,-0.152344,-1.12793,24.10889,30.2124,70.12939,5.775487
0.006348,-0.141113,-1.125488,24.84131,31.61621,70.3125,5.778571
-0.05127,-0.162109,-1.105957,29.47998,38.94043,71.47217,5.791871
-0.078125,-0.174316,-1.105469,29.90723,42.41943,70.92285,5.794971
-0.174805,-0.254883,-1.059082,28.19824,58.1665,65.73486,5.808248
-0.181152,-0.274902,-1.004883,19.65332,63.90381,58.47168,5.821591
-0.17041,-0.271973,-0.991699,17.94434,62.74414,57.61719,5.82469
-0.06543,-0.254395,-1.02002,13.79395,48.52295,58.22754,5.837976
-0.039063,-0.246094,-1.025879,13.42773,43.45703,59.38721,5.841088
-0.028809,-0.200684,-1.057129,18.24951,22.94922,68.42041,5.854395
-0.141602,-0.19043,-1.082031,27.16064,16.11328,74.89014,5.867695
-0.20166,-0.18457,-1.080078,29.96826,16.78467,75.25635,5.870795
-0.417969,-0.191895,-1.040527,39.24561,33.02002,70.19043,5.884088
-0.459473,-0.206543,-1.014648,40.95459,39.85596,67.81006,5.887196
-0.554199,-0.237793,-0.849609,38.69629,63.78174,52.18506,5.90053
-0.491699,-0.228516,-0.692871,22.88818,71.10596,38.57422,5.913799
-0.446777,-0.21875,-0.656738,17.57813,68.66455,37.10938,5.916896
-0.292969,-0.217773,-0.620605,-10.00977,41.3208,37.23145,5.930193
-0.258789,-0.21875,-0.633789,-16.41846,32.95898,38.57422,5.933297
-0.185547,-0.229004,-0.800781,-37.17041,-0.183105,45.6543,5.946641
-0.179688,-0.249023,-1.022949,-41.25977,-17.76123,48.21777,5.959991
-0.183105,-0.24707,-1.05957,-39.48975,-20.08057,47.48535,5.963126
-0.17041,-0.251465,-1.20166,-25.87891,-16.90674,42.60254,5.9765
-0.166992,-0.25,-1.218262,-21.1792,-13.24463,41.07666,5.97963
-0.112793,-0.246582,-1.208984,-1.89209,7.080078,33.99658,5.992966
-0.055664,-0.214844,-1.092773,11.53564,18.79883,30.2124,6.00627
-0.047363,-0.206543,-1.046875,13.00049,18.79883,29.66309,6.009381
-0.046387,-0.177246,-0.939453,12.93945,10.98633,29.66309,6.022665
-0.055664,-0.174316,-0.914063,11.90186,8.422852,29.60205,6.025764
-0.13916,-0.180176,-0.867676,5.371094,-4.760742,28.25928,6.039097
-0.21582,-0.212402,-0.890625,-2.990723,-6.652832,22.03369,6.052486
-0.226074,-0.21875,-0.898438,-5.126953,-5.249023,20.26367,6.055615
-0.240234,-0.224609,-0.910645,-14.22119,-1.586914,11.65771,6.068958
-0.230957,-0.21875,-0.910156,-16.41846,-1.647949,10.25391,6.0721
-0.186035,-0.20459,-0.944336,-23.92578,-5.004883,5.126953,6.085432
-0.145996,-0.17041,-0.980469,-27.28271,-17.02881,3.967285,6.09875
-0.13623,-0.164551,-1.000488,-27.22168,-20.50781,4.150391,6.101883
-0.146484,-0.176758,-1.07373,-25.08545,-29.54102,3.479004,6.115245
-0.148438,-0.183594,-1.088379,-24.16992,-31.43311,3.479004,6.118391
-0.140137,-0.206543,-1.146484,-17.45605,-32.4707,2.502441,6.131784
-0.168457,-0.211426,-1.164063,-9.70459,-23.80371,1.525879,6.145126
-0.178711,-0.208496,-1.152832,-7.93457,-22.64404,0.732422,6.148259
-0.184082,-0.196289,-1.121582,-2.746582,-20.56885,-2.01416,6.16163
-0.177246,-0.191406,-1.111328,-2.197266,-19.65332,-2.319336,6.16478
-0.152832,-0.173828,-1.084473,0.732422,-16.54053,-2.929688,6.178149
-0.178223,-0.15625,-1.066895,1.464844,-12.20703,-2.685547,6.191486
-0.188477,-0.150391,-1.063477,1.647949,-10.92529,-3.051758,6.194615
-0.219727,-0.144043,-1.040527,1.647949,-5.92041,-6.04248,6.207968
-0.219238,-0.145508,-1.042969,1.037598,-4.516602,-7.080078,6.211105
-0.195801,-0.141602,-1.019531,-0.732422,0.671387,-9.460449,6.224491
-0.168945,-0.142578,-0.992188,-3.78418,-2.258301,-9.460449,6.237826
-0.166992,-0.13623,-0.989258,-4.272461,-3.540039,-9.216309,6.240975
-0.148926,-0.128418,-1.01416,-5.493164,-7.507324,-6.774902,6.254388
-0.149902,-0.131836,-1.032715,-5.249023,-7.873535,-6.225586,6.257545
-0.158691,-0.125977,-1.047363,-3.967285,-7.202148,-4.333496,6.270929
-0.164551,-0.122559,-1.065918,-1.037598,-6.225586,-3.845215,6.284254
-0.166992,-0.12207,-1.070801,0.12207,-4.882813,-4.089355,6.287409
-0.164063,-0.102539,-1.063477,3.90625,2.075195,-3.967285,6.300725
-0.177246,-0.104004,-1.016113,5.126953,4.943848,-4.943848,6.314041
-0.182129,-0.100586,-1.001953,5.004883,4.699707,-5.371094,6.317155
-0.165527,-0.095215,-0.983398,2.929688,2.563477,-5.126953,6.330464
-0.163086,-0.089355,-0.984375,2.868652,2.075195,-4.699707,6.333589
-0.157227,-0.090332,-0.989258,0.488281,0.854492,-3.417969,6.34688
-0.171387,-0.083008,-1.010254,-0.854492,1.220703,-3.417969,6.36019
-0.169434,-0.083984,-1.008789,-0.854492,1.220703,-3.601074,6.36333
-0.155762,-0.082031,-1.021973,-0.183105,1.464844,-3.479004,6.376691
-0.151855,-0.077637,-1.023926,0.061035,1.525879,-3.112793,6.379821
-0.148926,-0.084473,-1.026855,0.732422,3.234863,-1.647949,6.39312
-0.175293,-0.094238,-1.005371,-0.305176,4.638672,-0.854492,6.406429
-0.181641,-0.092285,-1.001465,-1.159668,4.455566,-0.549316,6.409571
-0.187988,-0.095703,-1.022461,-3.662109,6.286621,-0.549316,6.422935
-0.192383,-0.089844,-1.01123,-3.90625,6.896973,-0.610352,6.426072
-0.191406,-0.098145,-1.022461,-6.04248,6.774902,-1.403809,6.439395
-0.165527,-0.099609,-1.022461,-6.347656,4.394531,-0.488281,6.452767
-0.161621,-0.100586,-1.036621,-6.164551,3.417969,0.0,6.455901
-0.166016,-0.105957,-1.058105,-4.760742,2.380371,1.525879,6.469183
-0.179199,-0.11084,-1.063965,-4.394531,2.502441,1.586914,6.472292
-0.200195,-0.121094,-1.055176,-2.807617,4.821777,1.159668,6.485613
-0.197266,-0.121094,-1.050781,-2.258301,8.911133,0.305176,6.498913
-0.192383,-0.121582,-1.043457,-1.89209,9.765625,0.12207,6.502032
-0.17627,-0.112793,-1.012207,-2.624512,9.155273,0.0,6.51533
-0.169922,-0.112793,-1.009766,-3.051758,8.239746,0.183105,6.518435
-0.14502,-0.105957,-1.010254,-3.356934,4.089355,1.586914,6.531756
-0.147949,-0.10498,-1.00293,-3.295898,-0.549316,2.502441,6.545042
-0.15332,-0.108887,-1.01416,-3.234863,-1.281738,2.502441,6.54818
-0.164551,-0.130859,-1.035645,-3.967285,0.183105,1.708984,6.561532
-0.169434,-0.137207,-1.03125,-4.089355,0.732422,1.281738,6.564647
-0.171875,-0.132813,-1.024902,-3.90625,2.746582,-0.305176,6.577969
-0.162598,-0.140625,-1.02832,-3.967285,1.708984,-1.342773,6.591325
-0.160645,-0.140137,-1.016602,-3.967285,0.976563,-1.525879,6.594486
-0.150879,-0.141602,-1.021973,-4.02832,-2.13623,-1.342773,6.607825
-0.145996,-0.140625,-1.025391,-3.967285,-2.685547,-1.403809,6.610976
-0.156738,-0.118652,-1.03125,-1.953125,-3.051758,-0.610352,6.624374
-0.179688,-0.108887,-1.01123,-0.610352,-3.173828,-1.77002,6.637746
-0.179688,-0.110352,-1.009277,-0.427246,-3.112793,-2.075195,6.640892
-0.179688,-0.099121,-0.978516,-0.732422,-3.723145,-2.746582,6.65428
-0.180664,-0.102051,-0.975586,-1.403809,-4.577637,-2.563477,6.657441
-0.169922,-0.118652,-0.971191,-3.845215,-8.544922,-2.624512,6.670835
-0.172852,-0.129395,-1.000488,-6.469727,-8.178711,-2.624512,6.68422
-0.173828,-0.131836,-0.999512,-7.263184,-7.8125,-2.868652,6.687388
-0.168945,-0.123535,-1.015625,-8.972168,-6.652832,-4.577637,6.70078
-0.155273,-0.115234,-1.044434,-8.789063,-4.394531,-5.004883,6.714138
-0.155762,-0.114746,-1.041992,-8.361816,-3.78418,-5.065918,6.717294
-0.157715,-0.111328,-1.058594,-6.164551,-2.441406,-4.943848,6.730627
-0.155762,-0.112793,-1.05957,-5.126953,-2.075195,-4.760742,6.733778
-0.169922,-0.123047,-1.060547,-2.197266,0.610352,-4.150391,6.747105
-0.191406,-0.108398,-1.040039,0.427246,0.427246,-3.356934,6.760431
-0.195801,-0.11084,-1.040039,0.915527,-0.12207,-2.929688,6.76354
-0.220215,-0.116211,-1.021484,4.150391,-1.037598,-2.197266,6.776885
-0.218262,-0.107422,-1.01416,4.455566,-0.488281,-2.075195,6.780014
-0.232422,-0.124023,-0.997559,4.516602,1.647949,-1.647949,6.793325
-0.232422,-0.125,-0.987793,1.037598,4.272461,-2.197266,6.806687
-0.230957,-0.120605,-0.972168,0.488281,4.150391,-2.380371,6.809803
-0.197266,-0.111816,-0.977539,-2.380371,0.915527,-2.197266,6.823131
-0.185059,-0.111328,-0.987305,-2.624512,0.610352,-2.258301,6.826244
-0.168457,-0.10498,-1.024414,-2.868652,0.610352,-1.159668,6.839581
-0.182129,-0.103027,-1.03125,-1.464844,1.159668,-0.671387,6.852952
-0.188965,-0.099609,-1.03125,-0.549316,1.342773,-1.098633,6.856094
-0.193848,-0.101563,-1.019043,1.77002,3.662109,-1.403809,6.8694
-0.187012,-0.100098,-1.012207,2.13623,3.601074,-1.831055,6.872532
-0.179688,-0.09668,-0.991699,1.953125,4.394531,-1.647949,6.88585
-0.15625,-0.101074,-0.964844,0.0,2.13623,-2.01416,6.899137
-0.150391,-0.094727,-0.958496,-1.037598,1.342773,-1.953125,6.902236
-0.116211,-0.081543,-0.965332,-4.150391,-2.258301,-1.342773,6.915621
-0.109375,-0.078613,-0.963867,-4.455566,-3.234863,-1.220703,6.91877
-0.086914,-0.070313,-0.95166,-5.92041,-10.25391,0.244141,6.932158
-0.116211,-0.077148,-0.945801,-9.277344,-13.00049,1.159668,6.945511
-0.122559,-0.080566,-0.948242,-9.765625,-13.48877,1.037598,6.948645
-0.110352,-0.086914,-0.90332,-13.18359,-20.1416,-1.037598,6.961947
-0.091797,-0.080078,-0.885742,-14.4043,-23.68164,-1.342773,6.965105
-0.061035,-0.07373,-0.970215,-20.69092,-26.24512,0.671387,6.978499
-0.166992,-0.140625,-1.068848,-20.50781,-12.51221,-0.793457,6.991839
-0.180176,-0.147461,-1.088867,-19.71436,-9.521484,-1.953125,6.994988
-0.179688,-0.143555,-1.263184,-11.04736,12.08496,-5.371094,7.008396
-0.134766,-0.163574,-1.36377,-7.507324,16.23535,-5.737305,7.011539
-0.089355,-0.162598,-1.328125,25.20752,8.300781,-0.183105,7.024839
-0.129395,-0.155762,-1.273926,43.09082,-0.305176,-1.098633,7.038209
-0.127441,-0.15918,-1.225098,44.6167,-2.929688,-1.098633,7.041354
-0.166504,-0.154785,-1.0625,43.21289,-7.141113,1.281738,7.054664
-0.185059,-0.161621,-1.032227,41.68701,-5.79834,1.037598,7.05778
-0.217773,-0.11084,-0.93457,28.07617,-0.061035,-0.732422,7.0711
-0.223633,-0.07373,-0.933594,13.3667,-1.831055,-2.807617,7.084488
-0.223633,-0.067871,-0.933105,10.62012,-2.197266,-2.990723,7.087621
-0.244629,-0.07373,-0.989258,3.295898,0.488281,-5.065918,7.100972
-0.212402,-0.053223,-0.990723,2.075195,-0.549316,-5.187988,7.104097
-0.135742,-0.027344,-1.074707,3.662109,-1.831055,-1.708984,7.117416
-0.150391,-0.044922,-1.101563,10.86426,-3.234863,1.342773,7.130727
-0.161621,-0.057129,-1.087891,12.26807,-4.394531,1.77002,7.13384
-0.156738,-0.055664,-1.075195,15.13672,-8.056641,2.868652,7.147177
-0.148926,-0.064453,-1.062988,14.83154,-8.239746,2.929688,7.150294
-0.161621,-0.07373,-1.005859,15.56396,-11.35254,3.173828,7.163627
-0.162109,-0.072754,-0.996582,11.59668,-10.68115,1.525879,7.176993
-0.160645,-0.066406,-0.987305,10.55908,-9.765625,1.281738,7.18012
-0.147461,-0.048828,-0.983887,6.103516,-9.277344,0.427246,7.193449
-0.139648,-0.050293,-0.97998,5.432129,-10.13184,0.366211,7.196571
-0.126465,-0.05127,-0.973633,3.234863,-12.3291,0.549316,7.209891
-0.127441,-0.050781,-0.977539,1.281738,-14.16016,1.037598,7.223244
-0.129395,-0.056152,-0.987793,0.854492,-14.64844,1.037598,7.226374
-0.12793,-0.049805,-0.985352,-0.793457,-17.8833,1.220703,7.239715
-0.128418,-0.048828,-0.990723,-0.854492,-19.04297,1.342773,7.242847
-0.119141,-0.041016,-0.998047,0.549316,-21.54541,1.098633,7.256221
-0.095703,-0.041504,-1.050293,3.78418,-20.20264,0.854492,7.269542
-0.087891,-0.043945,-1.060547,5.004883,-19.104,1.159668,7.272658
-0.106445,-0.034668,-1.009766,9.277344,-14.22119,2.01416,7.285978
-0.107422,-0.053711,-1.006836,9.643555,-14.52637,1.77002,7.289105
-0.109863,-0.043945,-1.004883,9.521484,-12.93945,0.488281,7.302441
-0.108398,-0.035156,-1.019043,9.033203,-10.86426,0.0,7.315794
-0.109375,-0.037598,-1.019043,9.460449,-10.74219,0.061035,7.318891
-0.091309,-0.019531,-1.04834,11.35254,-12.75635,0.793457,7.332192
-0.088867,-0.015625,-1.060059,12.02393,-13.48877,1.525879,7.335297
-0.067383,-0.009277,-1.072754,18.67676,-24.6582,10.00977,7.348627
-0.075684,-0.062988,-1.095215,24.35303,-23.92578,7.995605,7.361942
-0.066895,-0.053711,-1.074707,25.39063,-24.78027,7.751465,7.365064
-0.074219,-0.063477,-1.04834,26.48926,-28.93066,8.911133,7.378374
-0.077148,-0.067383,-1.036621,26.18408,-29.11377,9.521484,7.381507
-0.085938,-0.053223,-1.049316,22.3999,-26.12305,9.521484,7.394804
-0.071289,0.02002,-1.0625,16.90674,-20.62988,10.86426,7.40814
-0.078125,0.041992,-1.074219,16.47949,-17.8833,10.80322,7.411245
-0.09082,0.032715,-1.044434,7.080078,-17.94434,14.70947,7.424542
-0.079102,-0.000488,-1.054199,4.882813,-17.94434,16.96777,7.427626
-0.048828,-0.064453,-1.114746,3.601074,-8.911133,12.81738,7.440946
-0.04541,-0.021973,-1.075684,9.399414,-0.854492,7.141113,7.454248
-0.05957,-0.035156,-1.059082,10.00977,-1.159668,7.019043,7.457374
-0.059082,-0.008301,-1.043945,10.74219,-0.854492,6.835938,7.470728
-0.051758,0.032715,-1.092285,13.48877,5.187988,6.713867,7.473841
-0.094727,-0.00293,-1.004883,10.25391,2.01416,5.615234,7.487146
-0.066406,0.080566,-0.980957,2.258301,-2.13623,6.225586,7.500447
-0.080566,0.104492,-0.998535,0.427246,-3.540039,6.774902,7.50354
-0.070313,0.109375,-1.013184,-1.953125,-1.220703,10.74219,7.516832
-0.088379,0.131348,-1.010254,-2.502441,-1.586914,12.87842,7.519945
-0.100098,0.074707,-1.058594,-4.699707,2.258301,14.52637,7.533293
-0.122559,0.0,-1.015625,-8.605957,2.258301,7.629395,7.546571
-0.121582,0.008301,-1.0,-9.82666,1.342773,6.164551,7.549649
-0.067383,0.043457,-1.03125,-15.625,3.540039,3.90625,7.562903
-0.059082,0.036133,-1.041016,-15.93018,7.385254,3.356934,7.565998
-0.069824,0.001465,-1.019531,-16.6626,16.90674,2.319336,7.57928
-0.077148,-0.002441,-1.026367,-16.47949,17.15088,2.13623,7.582392
-0.067383,-0.038086,-1.054688,-14.95361,13.42773,1.647949,7.595734
-0.053223,-0.069336,-1.060547,-10.00977,10.0708,3.662109,7.609097
-0.047852,-0.076172,-1.061035,-8.056641,8.911133,4.394531,7.61222
-0.050293,-0.080078,-1.096191,1.831055,10.37598,6.774902,7.625571
-0.059082,-0.074219,-1.083984,3.417969,10.13184,7.873535,7.628672
-0.083984,-0.04248,-1.051758,5.126953,3.173828,10.25391,7.641978
-0.101074,-0.012207,-1.031738,-0.854492,-2.807617,11.77979,7.65528
-0.105957,-0.004395,-1.025879,-2.563477,-3.051758,11.71875,7.658429
-0.103027,0.007813,-1.049805,-10.0708,0.549316,10.49805,7.671777
-0.104004,0.009277,-1.056641,-11.41357,2.502441,9.82666,7.674876
-0.123047,-0.001465,-1.043945,-16.41846,4.394531,7.93457,7.688211
-0.103516,-0.019043,-1.058105,-18.49365,1.464844,7.080078,7.70156
-0.100098,-0.023926,-1.056641,-17.8833,1.220703,7.080078,7.704675
-0.084473,-0.039063,-1.055664,-14.4043,-2.197266,7.8125,7.718033
-0.073242,-0.041504,-1.041504,-13.06152,-3.051758,7.873535,7.721174
-0.072754,-0.024902,-1.006836,-6.347656,-6.591797,9.521484,7.734513
-0.080078,-0.008789,-0.992188,-3.723145,-8.483887,10.31494,7.747877
-0.081543,-0.010254,-0.998047,-3.417969,-7.995605,10.0708,7.751009
-0.094727,0.025879,-1.009766,-3.112793,-2.685547,10.00977,7.764325
-0.095215,0.03125,-1.013672,-2.929688,-0.732422,10.0708,7.767461
-0.132324,0.032715,-1.003906,-0.854492,2.685547,7.385254,7.78082
-0.144531,0.030273,-1.000977,-2.319336,1.77002,3.356934,7.794127
-0.136719,0.033203,-1.0,-3.234863,1.403809,2.624512,7.797216
-0.091797,0.022461,-1.012207,-8.056641,0.915527,3.356934,7.810543
-0.091309,0.014648,-1.012207,-9.460449,1.281738,4.089355,7.813644
-0.082031,0.000488,-1.022461,-11.96289,1.342773,6.713867,7.82693
-0.085449,0.006836,-1.033203,-13.18359,1.464844,6.652832,7.840286
-0.09668,-0.001465,-1.032227,-13.5498,1.098633,6.469727,7.843395
-0.098633,-0.009277,-1.041504,-14.16016,-1.953125,6.835938,7.856766
-0.090332,-0.009277,-1.043457,-13.79395,-2.258301,7.385254,7.859896
-0.081543,-0.016113,-1.053711,-11.2915,-1.89209,8.544922,7.873226
-0.089355,-0.044922,-1.052734,-9.338379,-2.624512,8.605957,7.886543
-0.078613,-0.04541,-1.053711,-8.911133,-3.356934,9.216309,7.889675
-0.061523,-0.049316,-1.062012,-8.300781,-4.150391,10.49805,7.902976
-0.060547,-0.046875,-1.066406,-8.239746,-3.234863,10.80322,7.906113
-0.0625,-0.02832,-1.061035,-6.04248,-0.854492,11.77979,7.919449
-0.084473,-0.003418,-1.07666,-1.77002,2.807617,10.0708,7.932764
-0.08252,-0.003906,-1.074707,-0.854492,3.234863,9.338379,7.935877
-0.088379,-0.027344,-1.043945,1.647949,-0.366211,5.615234,7.949221
-0.08252,-0.02832,-1.042969,1.77002,-1.831055,5.187988,7.95233
-0.042969,-0.04541,-1.016113,1.647949,-6.469727,6.347656,7.965664
-0.040039,-0.067871,-1.003906,2.563477,-8.300781,9.70459,7.979011
-0.040527,-0.064941,-1.001953,2.502441,-7.873535,9.643555,7.982131
-0.055176,-0.055664,-1.018555,2.624512,-5.371094,8.361816,7.995512
-0.061035,-0.049805,-1.017578,2.380371,-4.882813,7.93457,7.99863
-0.064941,-0.037598,-1.02832,2.502441,-3.662109,6.896973,8.011938
-0.057617,-0.037109,-1.039063,6.591797,-0.366211,6.225586,8.025293
-0.055664,-0.032715,-1.041016,8.544922,0.183105,6.103516,8.028418
-0.069824,-0.032715,-1.040527,14.22119,-1.403809,4.089355,8.041773
-0.065918,-0.035156,-1.032715,14.4043,-3.234863,3.417969,8.044891
-0.052734,-0.031738,-1.020996,13.61084,-8.178711,3.723145,8.058218
-0.055176,-0.008789,-1.020508,10.55908,-6.774902,6.164551,8.07155
-0.056641,0.000488,-1.014648,9.399414,-6.835938,6.469727,8.074664
-0.072266,0.010254,-1.025879,5.065918,-8.117676,5.92041,8.087946
-0.07373,0.012207,-1.02832,4.02832,-8.361816,5.615234,8.091049
-0.080566,0.02002,-1.029785,-0.793457,-10.68115,5.187988,8.104388
-0.07373,0.006348,-1.038574,-3.051758,-10.55908,5.79834,8.117751
-0.071777,0.008789,-1.048828,-3.051758,-10.49805,5.737305,8.120866
-0.074219,-0.001953,-1.049805,-2.01416,-8.361816,5.004883,8.134216
-0.072266,-0.012207,-1.049316,-1.586914,-7.8125,4.455566,8.137355
-0.063965,-0.016113,-1.04541,-0.488281,-7.568359,3.601074,8.150696
-0.055176,-0.008789,-1.038574,-1.281738,-6.958008,4.333496,8.164051
-0.053711,-0.010742,-1.041016,-1.220703,-6.896973,4.394531,8.167189
-0.044922,-0.016602,-1.04834,-3.78418,-4.089355,3.967285,8.180571
-0.047852,-0.019531,-1.057617,-3.90625,-3.723145,3.845215,8.183701
-0.049805,-0.011719,-1.060547,-4.455566,0.305176,4.638672,8.197088
-0.071777,-0.002441,-1.062988,-2.990723,2.868652,5.249023,8.210433
-0.077637,-0.005371,-1.068848,-2.990723,2.685547,5.187988,8.21356
-0.09082,-0.005371,-1.052734,-2.868652,-0.305176,3.601074,8.226854
-0.090332,-0.007813,-1.052246,-2.624512,-0.793457,2.868652,8.229986
-0.070801,-0.016113,-1.045898,-2.868652,-0.488281,0.793457,8.243354
-0.04834,-0.030273,-1.03418,-3.78418,-1.159668,2.258301,8.25667
-0.046387,-0.035645,-1.042969,-3.723145,-1.159668,2.990723,8.259801
-0.051758,-0.042969,-1.040039,-2.746582,-0.061035,4.02832,8.273132
-0.057617,-0.035156,-1.039551,-2.380371,-0.305176,4.211426,8.276249
-0.060547,-0.018555,-1.047852,-2.197266,-0.244141,4.394531,8.289582
-0.060059,-0.004883,-1.038086,-1.647949,0.366211,5.065918,8.302951
